train.way,test.way,train.shot,test.shot,train.query,test.query,train.episodes,test.episodes,background,silence,unknown,epochs,lr,wd,train.acc,val.acc,timestamp,test.loss.mean,test.loss.confidence,test.acc.mean,test.acc.confidence
3,3,20,20,5,15,200,100,True,False,True,200,0.001,0.0,0.9420000034570696,0.8971667093038559,2019-11-18 14:09:18,0.41167972877621656,0.021246140832988918,0.8438333779573438,0.011595098046490874
3,3,20,20,5,15,200,100,False,True,True,200,0.001,0.0,0.9693999862670899,0.9360000288486484,2019-11-18 14:10:43,0.27602976515889155,0.017331068304685178,0.8981333535909656,0.008201409058856116
2,2,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.9510000032186506,0.8451667094230655,2019-11-18 13:06:25,0.4737574633210897,0.041755635998828776,0.8276667124032974,0.018907030365750956
3,3,20,20,5,15,200,100,True,True,True,200,0.001,0.0,0.9623999840021131,0.9136000204086304,2019-11-18 14:13:59,0.35006626993417733,0.01814076337764188,0.8644000226259231,0.00853555596686182
4,4,1,1,5,15,200,100,False,False,False,200,0.001,0.0,0.9670000004768372,0.8005000460147857,2019-11-18 14:14:20,0.6562321928143502,0.05650860959000444,0.7521667093038562,0.02094856770067196
4,4,1,1,5,15,200,100,True,False,False,200,0.001,0.0,0.94900000423193,0.7750000435113907,2019-11-18 14:14:23,0.737939607203007,0.05091247085281949,0.7158333730697632,0.020208553727074235
4,4,1,1,5,15,200,100,False,True,False,200,0.001,0.0,0.9143999817967413,0.6533333486318587,2019-11-18 14:16:10,1.141365568935872,0.05143366092908388,0.5702666786313056,0.019710487015704582
4,4,1,1,5,15,200,100,False,False,True,200,0.001,0.0,0.9151999807357784,0.7392000177502632,2019-11-18 14:17:13,0.8409342336654665,0.0535645876400193,0.7045333489775657,0.019842569420104646
4,4,1,1,5,15,200,100,True,True,False,200,0.001,0.0,0.8411999779939653,0.5948000141978262,2019-11-18 14:17:16,1.2156381595134733,0.05130998340743248,0.5298666791617868,0.01941698678046716
4,4,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.9289999800920489,0.725866682231426,2019-11-18 14:23:28,1.0778192916512488,0.06286528579700515,0.6308000129461291,0.019435009251608446
4,4,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.9571666935086248,0.7875555795431134,2019-11-18 14:24:45,0.7815869256854057,0.045797207485852635,0.7191111272573468,0.016122868073972847
4,4,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.931333369612694,0.7612222439050672,2019-11-18 14:25:40,0.8962226727604867,0.05311636829425308,0.6934444564580916,0.014705707357493056
4,4,5,5,5,15,200,100,False,False,False,200,0.001,0.0,0.9884999987483026,0.9168333792686462,2019-11-18 14:27:08,0.42232201009988773,0.03645894096637227,0.8348333787918092,0.01537185597060595
2,2,5,5,5,15,200,100,False,False,False,200,0.001,0.0,0.9850000050663954,0.9696666902303691,2019-11-18 13:06:25,0.15533413821831346,0.02703562410948479,0.9410000330209732,0.012384119773894973
4,4,5,5,5,15,200,100,True,False,False,200,0.001,0.0,0.9752500003576278,0.8895000445842741,2019-11-18 14:27:20,0.3854127620160579,0.027958120652145126,0.8565000480413435,0.011754269900572979
4,4,5,5,5,15,200,100,False,True,False,200,0.001,0.0,0.9381999865174292,0.7708000177145002,2019-11-18 14:27:29,0.7571142083406447,0.030779113370498774,0.6906666779518128,0.01500556321835057
4,4,5,5,5,15,200,100,False,False,True,200,0.001,0.0,0.9555999827384947,0.8824000221490859,2019-11-18 14:27:32,0.5209187883138656,0.02296008113990041,0.8188000202178958,0.009736449327804006
4,4,5,5,5,15,200,100,True,True,False,200,0.001,0.0,0.9103999802470205,0.7224000173807146,2019-11-18 14:28:08,0.741339083015919,0.030949463295429552,0.6950666791200639,0.015331443686499233
4,4,5,5,5,15,200,100,True,False,True,200,0.001,0.0,0.9653999847173693,0.8712000209093097,2019-11-18 14:29:57,0.6080813112854958,0.024637635662371767,0.7940000188350677,0.009545255005644512
4,4,5,5,5,15,200,100,False,True,True,200,0.001,0.0,0.9811666840314861,0.9023333561420444,2019-11-18 14:30:53,0.42927030339837086,0.023468421740195134,0.8494444668293,0.009542417750291321
4,4,5,5,5,15,200,100,True,True,True,200,0.001,0.0,0.9666666913032529,0.8804444652795793,2019-11-18 14:33:47,0.5049623981118205,0.026174454276446137,0.8250000250339509,0.010701953372402121
4,4,10,10,5,15,200,100,False,False,False,200,0.001,0.0,0.9774999997019765,0.9283333730697635,2019-11-18 14:34:44,0.34816655419766923,0.028399821033488683,0.8595000463724132,0.014335299102137291
4,4,10,10,5,15,200,100,True,False,False,200,0.001,0.0,0.9565000012516969,0.9098333793878557,2019-11-18 14:36:06,0.3976110902428627,0.02487848315704478,0.8406667125225066,0.01264168887812886
4,4,10,10,5,15,200,100,False,True,False,200,0.001,0.0,0.9359999880194664,0.75613334774971,2019-11-18 14:36:17,0.6447606235742568,0.03289108851383601,0.7154666811227799,0.017191914947464575
