train.way,test.way,train.shot,test.shot,train.query,test.query,train.episodes,test.episodes,background,silence,unknown,epochs,lr,wd,train.acc,val.acc,timestamp,test.loss.mean,test.loss.confidence,test.acc.mean,test.acc.confidence
3,3,20,20,5,15,200,100,True,True,False,200,0.001,0.0,0.9370000001788138,0.7268333762884138,2019-11-06 17:53:06,0.708897625952959,0.04051435199850582,0.6746667039394377,0.020400222287539592
3,3,20,20,5,15,200,100,True,False,True,200,0.001,0.0,0.9395000055432321,0.8503333801031112,2019-11-06 17:54:36,0.5411816287040714,0.0335818130754084,0.8053333777189258,0.012221690568502428
3,3,20,20,5,15,200,100,False,True,True,200,0.001,0.0,0.9605999851226805,0.9160000205039979,2019-11-06 18:02:50,0.36706713408231734,0.022899891229202756,0.8634666883945465,0.008405781695992246
2,2,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.919000006318092,0.8023333775997161,2019-11-06 15:40:21,0.5658307504653931,0.04612186639181184,0.7863333773612973,0.01925254601450083
3,3,20,20,5,15,200,100,True,True,True,200,0.001,0.0,0.9533999812602997,0.8902666872739792,2019-11-06 18:04:57,0.4037149408459664,0.018612847429835513,0.8545333552360533,0.00720345721573769
4,4,1,1,5,15,200,100,False,False,False,200,0.001,0.0,0.9095000046491627,0.7533333748579024,2019-11-06 18:12:50,0.7959894254803657,0.05337567655492907,0.6946667045354844,0.02183650046197737
4,4,1,1,5,15,200,100,True,False,False,200,0.001,0.0,0.8872500081360336,0.6543333682417868,2019-11-06 18:13:15,0.9171937063336373,0.0533711888491762,0.6423333695530893,0.0220357042363252
4,4,1,1,5,15,200,100,False,True,False,200,0.001,0.0,0.9141999819874758,0.6354666781425474,2019-11-06 18:15:44,1.3927925938367847,0.05376600015727061,0.5025333467125892,0.01734163660279644
4,4,1,1,5,15,200,100,False,False,True,200,0.001,0.0,0.8819999769330021,0.717733346223831,2019-11-06 18:18:12,1.1329129272699359,0.056697454347040856,0.5908000135421756,0.020759960768267825
4,4,1,1,5,15,200,100,True,True,False,200,0.001,0.0,0.8545999781787399,0.5769333446025848,2019-11-06 18:20:19,1.4712725126743316,0.060703297680420466,0.4866666792333126,0.0200321122738231
4,4,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.8479999788105488,0.6373333454132081,2019-11-06 18:20:22,1.1437799698114393,0.05594649107595342,0.5781333455443383,0.02255280203954542
4,4,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.9225000393390657,0.7592222428321839,2019-11-06 18:20:37,0.9727678659558294,0.0525195762048888,0.662666680812836,0.01768563511865407
4,4,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.8645000457763667,0.6700000160932539,2019-11-06 18:21:51,1.0117430722713472,0.044669320584005384,0.6336666768789291,0.017271588874335227
4,4,5,5,5,15,200,100,False,False,False,200,0.001,0.0,0.9700000005960467,0.8845000481605528,2019-11-06 18:23:48,0.4834648774564266,0.030021651838635817,0.8120000439882278,0.012876208270351954
2,2,5,5,5,15,200,100,False,False,False,200,0.001,0.0,0.9765000063180923,0.9470000302791596,2019-11-06 15:51:11,0.2548095357790589,0.034182094777857275,0.8900000417232513,0.01758234357440999
4,4,5,5,5,15,200,100,True,False,False,200,0.001,0.0,0.9322500056028369,0.8095000445842744,2019-11-06 18:25:53,0.5273257553577426,0.034504346151295606,0.7925000423192977,0.014976046927457517
4,4,5,5,5,15,200,100,False,True,False,200,0.001,0.0,0.8869999793171881,0.7120000153779985,2019-11-06 18:26:58,0.8611070746183398,0.03706465603082221,0.6410666820406914,0.01775435534532557
4,4,5,5,5,15,200,100,False,False,True,200,0.001,0.0,0.9499999812245368,0.8410666894912718,2019-11-06 18:30:38,0.6261386916041377,0.027158884020733343,0.7806666862964632,0.011426780078949364
4,4,5,5,5,15,200,100,True,True,False,200,0.001,0.0,0.8951999774575236,0.6761333465576168,2019-11-06 18:31:51,0.9158172219991684,0.03396011112314027,0.6136000108718872,0.01652391357499127
4,4,5,5,5,15,200,100,True,False,True,200,0.001,0.0,0.8711999759078026,0.7893333524465563,2019-11-06 18:32:03,0.740475428700447,0.023905342689517925,0.7276000145077705,0.012825573298924118
4,4,5,5,5,15,200,100,False,True,True,200,0.001,0.0,0.9526666978001596,0.8774444669485093,2019-11-06 18:34:57,0.5319114330410956,0.023320693655856477,0.8016666889190673,0.011217739001986034
4,4,5,5,5,15,200,100,True,True,True,200,0.001,0.0,0.9391667038202288,0.840777804851532,2019-11-06 18:36:21,0.5284010699391367,0.022286380945752346,0.80388891518116,0.010612047248001301
4,4,10,10,5,15,200,100,False,False,False,200,0.001,0.0,0.9260000076889994,0.8905000454187394,2019-11-06 18:37:38,0.49726971596479413,0.024522080872950613,0.812500041723251,0.012110899729010393
4,4,10,10,5,15,200,100,True,False,False,200,0.001,0.0,0.9442500057816511,0.8213333767652511,2019-11-06 18:39:28,0.42583941087126737,0.028645900727248826,0.8353333789110183,0.01337871864811562
4,4,10,10,5,15,200,100,False,True,False,200,0.001,0.0,0.8791999772191046,0.7406666845083236,2019-11-06 18:45:26,0.8034963652491574,0.028293398251364656,0.6585333460569385,0.016338828388490045
